number_of_tasks,number_of_drones,drone_speed,truck_speed,No_drones,No_packages,Total_time,Avg_speed,Dist_tot,Avg_time_package,Avg_packages_drone,Avg_dist_traveled,Avg_Energy_consumption,Avg_power,Costmer_density
101.0,41.0,400.0,300.0,41,101,45.7,488.46,744503.5299999998,0.45,2.46,18158.62,7427.77243902439,7427.77243902439,0.5
151.0,41.0,400.0,300.0,41,151,53.3,442.69,788462.1600000003,0.35,3.68,19230.78,8846.766829268292,8846.766829268292,0.5
201.0,41.0,400.0,300.0,41,201,61.77,397.74,869207.8400000002,0.31,4.9,21200.19,10550.293414634143,10550.293414634143,0.5
251.0,41.0,400.0,300.0,41,251,72.2,373.11,1025452.99,0.29,6.12,25011.05,12452.46951219512,12452.46951219512,0.5
301.0,41.0,400.0,300.0,41,301,83.63,379.61,1204813.5199999996,0.28,7.34,29385.7,14577.343658536582,14577.343658536582,0.5
351.0,41.0,400.0,300.0,41,351,93.63,373.77,1353624.7200000002,0.27,8.56,33015.24,16362.84292682927,16362.84292682927,0.5
1.0,1.0,450.0,300.0,1,1,6.3,485.75,3060.23,6.3,1.0,3060.23,1521.48,1521.48,0.5
51.0,1.0,450.0,300.0,1,51,394.93,439.15,173435.09,7.74,51.0,173435.09,99385.0,99385.0,0.5
101.0,1.0,450.0,300.0,1,101,787.67,438.31,345240.98,7.8,101.0,345240.98,197197.85,197197.85,0.5
151.0,1.0,450.0,300.0,1,151,1151.17,438.49,504780.58,7.62,151.0,504780.58,287611.96,287611.96,0.5
201.0,1.0,450.0,300.0,1,201,1487.0,438.41,651921.56,7.4,201.0,651921.56,371119.57,371119.57,0.5
251.0,1.0,450.0,300.0,1,251,1901.57,438.69,834196.64,7.58,251.0,834196.64,474642.1,474642.1,0.5
301.0,1.0,450.0,300.0,1,301,2341.77,439.07,1028206.93,7.78,301.0,1028206.93,584744.07,584744.07,0.5
351.0,1.0,450.0,300.0,1,351,2712.3,439.1,1190982.4,7.73,351.0,1190982.4,676445.18,676445.18,0.5
1.0,11.0,450.0,300.0,11,1,6.3,485.75,3060.23,6.3,0.09,278.2,138.31636363636363,138.31636363636363,0.5
51.0,11.0,450.0,300.0,11,51,51.7,466.64,245720.78,1.01,4.64,22338.25,12496.09818181818,12496.09818181818,0.5
101.0,11.0,450.0,300.0,11,101,85.3,428.81,390678.7400000001,0.84,9.18,35516.25,20610.329999999994,20610.329999999994,0.5
151.0,11.0,450.0,300.0,11,151,118.93,424.49,539055.18,0.79,13.73,49005.02,28490.82909090909,28490.82909090909,0.5
201.0,11.0,450.0,300.0,11,201,148.73,426.75,684408.4200000002,0.74,18.27,62218.95,35978.06363636364,35978.06363636364,0.5
251.0,11.0,450.0,300.0,11,251,184.53,432.7,862892.5499999999,0.74,22.82,78444.78,45224.48636363636,45224.48636363636,0.5
301.0,11.0,450.0,300.0,11,301,225.4,435.87,1058798.05,0.75,27.36,96254.37,55305.5,55305.5,0.5
351.0,11.0,450.0,300.0,11,351,257.43,436.79,1218995.97,0.73,31.91,110817.82,63547.45363636364,63547.45363636364,0.5
1.0,21.0,450.0,300.0,21,1,6.3,485.75,3060.23,6.3,0.05,145.73,72.45142857142858,72.45142857142858,0.5
51.0,21.0,450.0,300.0,21,51,43.5,545.13,407390.17,0.85,2.43,19399.53,9230.101904761905,9230.101904761905,0.5
101.0,21.0,450.0,300.0,21,101,57.37,443.35,479373.94,0.57,4.81,22827.33,12875.451428571429,12875.451428571429,0.5
151.0,21.0,450.0,300.0,21,151,72.67,421.7,600014.1999999998,0.48,7.19,28572.1,16667.918095238092,16667.918095238092,0.5
201.0,21.0,450.0,300.0,21,201,87.43,419.9,738353.8999999999,0.43,9.57,35159.71,20515.025714285715,20515.025714285715,0.5
251.0,21.0,450.0,300.0,21,251,106.77,432.91,918307.2200000002,0.43,11.95,43728.92,25267.294761904766,25267.294761904766,0.5
301.0,21.0,450.0,300.0,21,301,127.5,426.91,1107280.9899999998,0.42,14.33,52727.67,30361.158095238097,30361.158095238097,0.5
351.0,21.0,450.0,300.0,21,351,144.27,429.79,1268239.0,0.41,16.71,60392.33,34789.78476190476,34789.78476190476,0.5
1.0,31.0,450.0,300.0,31,1,6.3,485.75,3060.23,6.3,0.03,98.72,49.08,49.08,0.5
51.0,31.0,450.0,300.0,31,51,39.1,559.87,492788.48,0.77,1.65,15896.4,7327.540967741934,7327.540967741934,0.5
101.0,31.0,450.0,300.0,31,101,46.1,528.43,646522.78,0.46,3.26,20855.57,10466.250000000002,10466.250000000002,0.5
151.0,31.0,450.0,300.0,31,151,57.63,450.61,692666.07,0.38,4.87,22344.07,12693.997741935484,12693.997741935484,0.5
201.0,31.0,450.0,300.0,31,201,66.3,424.41,805323.52,0.33,6.48,25978.18,15170.283225806448,15170.283225806448,0.5
251.0,31.0,450.0,300.0,31,251,78.9,425.58,976757.38,0.31,8.1,31508.3,18343.961612903226,18343.961612903226,0.5
301.0,31.0,450.0,300.0,31,301,92.8,422.48,1161736.2599999998,0.31,9.71,37475.36,21769.823870967743,21769.823870967743,0.5
351.0,31.0,450.0,300.0,31,351,104.17,432.42,1316810.14,0.3,11.32,42477.75,24563.87064516129,24563.87064516129,0.5
1.0,41.0,450.0,300.0,41,1,6.3,485.75,3060.23,6.3,0.02,74.64,37.10926829268293,37.10926829268293,0.5
51.0,41.0,450.0,300.0,41,51,37.7,578.51,554378.0599999999,0.74,1.24,13521.42,6148.954146341463,6148.954146341463,0.5
101.0,41.0,450.0,300.0,41,101,43.5,551.89,778549.5699999998,0.43,2.46,18989.01,9074.414390243905,9074.414390243905,0.5
151.0,41.0,450.0,300.0,41,151,48.1,512.98,846588.8700000001,0.32,3.68,20648.51,10688.537804878051,10688.537804878051,0.5
201.0,41.0,450.0,300.0,41,201,56.9,437.02,905693.81,0.28,4.9,22090.09,12582.539268292683,12582.539268292683,0.5
251.0,41.0,450.0,300.0,41,251,65.57,429.53,1047438.0,0.26,6.12,25547.27,14833.390000000005,14833.390000000005,0.5
301.0,41.0,450.0,300.0,41,301,75.8,426.19,1228597.75,0.25,7.34,29965.8,17344.528780487806,17344.528780487806,0.5
351.0,41.0,450.0,300.0,41,351,84.37,420.52,1373954.84,0.24,8.56,33511.09,19450.30219512195,19450.30219512195,0.5
1.0,1.0,500.0,300.0,1,1,5.3,577.4,3060.23,5.3,1.0,3060.23,1670.08,1670.08,0.5
51.0,1.0,500.0,300.0,1,51,355.93,486.9,173303.12,6.98,51.0,173303.12,116258.95,116258.95,0.5
101.0,1.0,500.0,300.0,1,101,710.37,486.04,345267.99,7.03,101.0,345267.99,231064.35,231064.35,0.5
151.0,1.0,500.0,300.0,1,151,1038.7,485.96,504769.44,6.88,151.0,504769.44,337295.33,337295.33,0.5
201.0,1.0,500.0,300.0,1,201,1341.8,485.9,651985.94,6.68,201.0,651985.94,435327.83,435327.83,0.5
251.0,1.0,500.0,300.0,1,251,1715.43,486.33,834261.02,6.83,251.0,834261.02,556626.03,556626.03,0.5
301.0,1.0,500.0,300.0,1,301,2112.5,486.76,1028271.32,7.02,301.0,1028271.32,685705.65,685705.65,0.5
351.0,1.0,500.0,300.0,1,351,2446.77,486.78,1191046.78,6.97,351.0,1191046.78,793420.03,793420.03,0.5
1.0,11.0,500.0,300.0,11,1,5.3,577.4,3060.23,5.3,0.09,278.2,151.82545454545453,151.82545454545453,0.5
51.0,11.0,500.0,300.0,11,51,48.3,575.68,269078.31,0.95,4.64,24461.66,14923.015454545455,14923.015454545455,0.5
101.0,11.0,500.0,300.0,11,101,77.2,489.38,398530.3499999999,0.76,9.18,36230.03,24214.30636363636,24214.30636363636,0.5
151.0,11.0,500.0,300.0,11,151,107.27,475.43,543654.3099999999,0.71,13.73,49423.12,33347.61636363636,33347.61636363636,0.5
201.0,11.0,500.0,300.0,11,201,134.1,478.58,688467.08,0.67,18.27,62587.92,42207.81363636363,42207.81363636363,0.5
251.0,11.0,500.0,300.0,11,251,166.27,483.33,866745.03,0.66,22.82,78795.0,53062.33181818181,53062.33181818181,0.5
301.0,11.0,500.0,300.0,11,301,203.33,479.37,1062161.14,0.68,27.36,96560.1,64865.17272727272,64865.17272727272,0.5
351.0,11.0,500.0,300.0,11,351,232.07,483.64,1221551.11,0.66,31.91,111050.1,74544.12090909091,74544.12090909091,0.5
1.0,21.0,500.0,300.0,21,1,5.3,577.4,3060.23,5.3,0.05,145.73,79.52761904761904,79.52761904761904,0.5
51.0,21.0,500.0,300.0,21,51,41.7,605.76,424919.95,0.82,2.43,20234.28,11147.46619047619,11147.46619047619,0.5
101.0,21.0,500.0,300.0,21,101,51.7,529.62,513824.69,0.51,4.81,24467.84,15263.65476190476,15263.65476190476,0.5
151.0,21.0,500.0,300.0,21,151,65.87,481.47,613551.2399999999,0.44,7.19,29216.73,19615.05666666666,19615.05666666666,0.5
201.0,21.0,500.0,300.0,21,201,79.27,475.83,750740.05,0.39,9.57,35749.53,24092.447142857138,24092.447142857138,0.5
251.0,21.0,500.0,300.0,21,251,96.5,475.73,928875.82,0.38,11.95,44232.18,29689.71190476191,29689.71190476191,0.5
301.0,21.0,500.0,300.0,21,301,115.13,482.64,1115851.28,0.38,14.33,53135.78,35634.58857142857,35634.58857142857,0.5
351.0,21.0,500.0,300.0,21,351,130.2,478.73,1276910.62,0.37,16.71,60805.27,40798.677619047616,40798.677619047616,0.5
1.0,31.0,500.0,300.0,31,1,5.3,577.4,3060.23,5.3,0.03,98.72,53.87354838709677,53.87354838709677,0.5
51.0,31.0,500.0,300.0,31,51,36.7,617.77,503650.46000000014,0.72,1.65,16246.79,8723.710000000001,8723.710000000001,0.5
101.0,31.0,500.0,300.0,31,101,43.9,624.45,684797.92,0.43,3.26,22090.26,12629.445806451611,12629.445806451611,0.5
151.0,31.0,500.0,300.0,31,151,51.5,522.48,735583.1699999999,0.34,4.87,23728.49,14954.680967741931,14954.680967741931,0.5
201.0,31.0,500.0,300.0,31,201,60.17,489.23,826631.1800000002,0.3,6.48,26665.52,17866.426774193555,17866.426774193555,0.5
251.0,31.0,500.0,300.0,31,251,71.63,487.93,997759.71,0.29,8.1,32185.8,21604.14290322581,21604.14290322581,0.5
301.0,31.0,500.0,300.0,31,301,83.8,481.79,1179276.0399999998,0.28,9.71,38041.16,25596.498709677417,25596.498709677417,0.5
351.0,31.0,500.0,300.0,31,351,94.07,472.35,1328662.98,0.27,11.32,42860.1,28833.69580645161,28833.69580645161,0.5
1.0,41.0,500.0,300.0,41,1,5.3,577.4,3060.23,5.3,0.02,74.64,40.73365853658537,40.73365853658537,0.5
51.0,41.0,500.0,300.0,41,51,35.7,616.73,558818.4700000001,0.7,1.24,13629.72,7250.800487804881,7250.800487804881,0.5
101.0,41.0,500.0,300.0,41,101,41.7,587.49,807447.6299999998,0.41,2.46,19693.84,10922.461951219511,10922.461951219511,0.5
151.0,41.0,500.0,300.0,41,151,44.5,582.68,901634.24,0.29,3.68,21991.08,12860.58243902439,12860.58243902439,0.5
201.0,41.0,500.0,300.0,41,201,50.9,520.46,967436.89,0.25,4.9,23596.02,14794.864878048777,14794.864878048777,0.5
251.0,41.0,500.0,300.0,41,251,59.77,480.71,1076629.36,0.24,6.12,26259.25,17422.3012195122,17422.3012195122,0.5
301.0,41.0,500.0,300.0,41,301,68.83,480.23,1252051.6199999996,0.23,7.34,30537.84,20413.557560975605,20413.557560975605,0.5
351.0,41.0,500.0,300.0,41,351,76.27,480.02,1397487.8,0.22,8.56,34085.07,22871.96682926829,22871.96682926829,0.5
1.0,1.0,550.0,300.0,1,1,4.9,624.54,3060.23,4.9,1.0,3060.23,1972.05,1972.05,0.5
51.0,1.0,550.0,300.0,1,51,324.73,535.03,173743.12,6.37,51.0,173743.12,135305.47,135305.47,0.5
101.0,1.0,550.0,300.0,1,101,647.53,533.35,345362.87,6.41,101.0,345362.87,268874.25,268874.25,0.5
151.0,1.0,550.0,300.0,1,151,946.53,533.5,504980.0,6.27,151.0,504980.0,392462.25,392462.25,0.5
201.0,1.0,550.0,300.0,1,201,1222.23,533.55,652126.27,6.08,201.0,652126.27,506393.21,506393.21,0.5
251.0,1.0,550.0,300.0,1,251,1562.33,534.07,834401.35,6.22,251.0,834401.35,647402.4,647402.4,0.5
301.0,1.0,550.0,300.0,1,301,1924.0,534.52,1028411.64,6.39,301.0,1028411.64,797522.18,797522.18,0.5
351.0,1.0,550.0,300.0,1,351,2228.27,534.58,1191187.11,6.35,351.0,1191187.11,922871.34,922871.34,0.5
1.0,11.0,550.0,300.0,11,1,4.9,624.54,3060.23,4.9,0.09,278.2,179.27727272727273,179.27727272727273,0.5
51.0,11.0,550.0,300.0,11,51,46.5,627.41,288588.81999999995,0.91,4.64,26235.35,18088.811818181817,18088.811818181817,0.5
101.0,11.0,550.0,300.0,11,101,70.37,541.43,403754.31,0.7,9.18,36704.94,28226.545454545456,28226.545454545456,0.5
151.0,11.0,550.0,300.0,11,151,97.9,528.64,548954.4,0.65,13.73,49904.95,38936.64000000001,38936.64000000001,0.5
201.0,11.0,550.0,300.0,11,201,122.37,532.93,693747.9699999999,0.61,18.27,63068.0,49302.69090909091,49302.69090909091,0.5
251.0,11.0,550.0,300.0,11,251,151.9,531.07,870864.73,0.61,22.82,79169.52,61905.50909090909,61905.50909090909,0.5
301.0,11.0,550.0,300.0,11,301,185.07,528.94,1066434.2500000002,0.61,27.36,96948.57,75586.20636363636,75586.20636363636,0.5
351.0,11.0,550.0,300.0,11,351,211.67,531.47,1224624.2300000002,0.6,31.91,111329.48,86820.94545454545,86820.94545454545,0.5
1.0,21.0,550.0,300.0,21,1,4.9,624.54,3060.23,4.9,0.05,145.73,93.90714285714286,93.90714285714286,0.5
51.0,21.0,550.0,300.0,21,51,39.9,680.22,438040.67,0.78,2.43,20859.08,13377.418095238096,13377.418095238096,0.5
101.0,21.0,550.0,300.0,21,101,47.3,592.29,548131.5,0.47,4.81,26101.5,18274.829523809527,18274.829523809527,0.5
151.0,21.0,550.0,300.0,21,151,60.4,526.61,624898.26,0.4,7.19,29757.06,22932.94952380952,22932.94952380952,0.5
201.0,21.0,550.0,300.0,21,201,72.5,526.89,764057.8800000002,0.36,9.57,36383.71,28166.82047619048,28166.82047619048,0.5
251.0,21.0,550.0,300.0,21,251,87.97,526.79,937403.13,0.35,11.95,44638.24,34720.994761904774,34720.994761904774,0.5
301.0,21.0,550.0,300.0,21,301,104.87,526.26,1124936.67,0.35,14.33,53568.41,41603.64619047619,41603.64619047619,0.5
351.0,21.0,550.0,300.0,21,351,118.73,529.93,1285376.0399999998,0.34,16.71,61208.38,47624.177142857145,47624.177142857145,0.5
1.0,31.0,550.0,300.0,31,1,4.9,624.54,3060.23,4.9,0.03,98.72,63.61451612903225,63.61451612903225,0.5
51.0,31.0,550.0,300.0,31,51,34.7,685.5,510932.87000000005,0.68,1.65,16481.71,10397.23548387097,10397.23548387097,0.5
101.0,31.0,550.0,300.0,31,101,42.3,669.55,716316.4799999999,0.42,3.26,23106.98,15183.831935483871,15183.831935483871,0.5
151.0,31.0,550.0,300.0,31,151,46.7,614.24,782584.6,0.31,4.87,25244.66,17841.421935483868,17841.421935483868,0.5
201.0,31.0,550.0,300.0,31,201,55.57,541.12,854003.0599999999,0.28,6.48,27548.49,21024.06741935484,21024.06741935484,0.5
251.0,31.0,550.0,300.0,31,251,65.47,525.87,1008649.23,0.26,8.1,32537.07,25222.33354838709,25222.33354838709,0.5
301.0,31.0,550.0,300.0,31,301,76.7,525.37,1195598.7200000004,0.25,9.71,38567.7,29915.90677419355,29915.90677419355,0.5
351.0,31.0,550.0,300.0,31,351,85.97,525.0,1346128.19,0.24,11.32,43423.49,33764.540322580644,33764.540322580644,0.5
1.0,41.0,550.0,300.0,41,1,4.9,624.54,3060.23,4.9,0.02,74.64,48.09878048780487,48.09878048780487,0.5
51.0,41.0,550.0,300.0,41,51,33.7,665.92,561912.1700000002,0.66,1.24,13705.17,8586.741463414635,8586.741463414635,0.5
101.0,41.0,550.0,300.0,41,101,39.9,642.06,834156.0,0.4,2.46,20345.27,13073.029268292685,13073.029268292685,0.5
151.0,41.0,550.0,300.0,41,151,42.9,672.67,943954.99,0.28,3.68,23023.29,15450.571219512196,15450.571219512196,0.5
201.0,41.0,550.0,300.0,41,201,46.7,606.04,1026010.13,0.23,4.9,25024.64,17667.21804878049,17667.21804878049,0.5
251.0,41.0,550.0,300.0,41,251,54.63,542.61,1103918.9500000002,0.22,6.12,26924.85,20461.54634146341,20461.54634146341,0.5
301.0,41.0,550.0,300.0,41,301,63.27,529.14,1280424.32,0.21,7.34,31229.86,23905.24463414635,23905.24463414635,0.5
351.0,41.0,550.0,300.0,41,351,69.63,526.25,1415396.8900000004,0.2,8.56,34521.88,26739.46121951219,26739.46121951219,0.5
1.0,1.0,600.0,300.0,1,1,4.7,651.11,3060.23,4.7,1.0,3060.23,2381.08,2381.08,0.5
51.0,1.0,600.0,300.0,1,51,298.97,581.76,173927.21,5.86,51.0,173927.21,156411.88,156411.88,0.5
101.0,1.0,600.0,300.0,1,101,595.1,580.67,345555.57,5.89,101.0,345555.57,310436.66,310436.66,0.5
151.0,1.0,600.0,300.0,1,151,870.17,580.56,505181.49,5.76,151.0,505181.49,453338.61,453338.61,0.5
201.0,1.0,600.0,300.0,1,201,1123.43,580.47,652117.0,5.59,201.0,652117.0,584876.77,584876.77,0.5
251.0,1.0,600.0,300.0,1,251,1435.93,581.08,834392.08,5.72,251.0,834392.08,747702.14,747702.14,0.5
301.0,1.0,600.0,300.0,1,301,1767.83,581.73,1028402.37,5.87,301.0,1028402.37,920805.39,920805.39,0.5
351.0,1.0,600.0,300.0,1,351,2047.53,581.76,1191177.84,5.83,351.0,1191177.84,1065727.28,1065727.28,0.5
1.0,11.0,600.0,300.0,11,1,4.7,651.11,3060.23,4.7,0.09,278.2,216.4618181818182,216.4618181818182,0.5
51.0,11.0,600.0,300.0,11,51,45.3,703.66,304140.59,0.89,4.64,27649.14,21774.85181818181,21774.85181818181,0.5
101.0,11.0,600.0,300.0,11,101,65.47,582.99,409935.3500000001,0.65,9.18,37266.85,32952.18363636365,32952.18363636365,0.5
151.0,11.0,600.0,300.0,11,151,90.67,569.12,552777.05,0.6,13.73,50252.46,45350.62727272727,45350.62727272727,0.5
201.0,11.0,600.0,300.0,11,201,112.8,573.7,696343.7,0.56,18.27,63303.97,57094.302727272734,57094.302727272734,0.5
251.0,11.0,600.0,300.0,11,251,140.03,574.82,875788.58,0.56,22.82,79617.14,71781.82636363636,71781.82636363636,0.5
301.0,11.0,600.0,300.0,11,301,170.57,579.75,1069723.94,0.57,27.36,97247.63,87538.78181818181,87538.78181818181,0.5
351.0,11.0,600.0,300.0,11,351,194.53,580.59,1228266.2000000002,0.55,31.91,111660.56,100382.73454545456,100382.73454545456,0.5
1.0,21.0,600.0,300.0,21,1,4.7,651.11,3060.23,4.7,0.05,145.73,113.3847619047619,113.3847619047619,0.5
51.0,21.0,600.0,300.0,21,51,38.1,712.77,447558.88,0.75,2.43,21312.33,15850.58523809524,15850.58523809524,0.5
101.0,21.0,600.0,300.0,21,101,45.3,651.05,574942.78,0.45,4.81,27378.23,21915.42380952381,21915.42380952381,0.5
151.0,21.0,600.0,300.0,21,151,56.43,570.74,639192.3299999998,0.37,7.19,30437.73,26920.12095238096,26920.12095238096,0.5
201.0,21.0,600.0,300.0,21,201,67.13,586.34,775166.4800000002,0.33,9.57,36912.69,32869.74428571429,32869.74428571429,0.5
251.0,21.0,600.0,300.0,21,251,81.43,580.38,947973.77,0.32,11.95,45141.61,40415.91047619047,40415.91047619047,0.5
301.0,21.0,600.0,300.0,21,301,96.83,573.56,1132160.56,0.32,14.33,53912.41,48320.240000000005,48320.240000000005,0.5
351.0,21.0,600.0,300.0,21,351,109.37,578.43,1293517.72,0.31,16.71,61596.08,55225.562857142846,55225.562857142846,0.5
1.0,31.0,600.0,300.0,31,1,4.7,651.11,3060.23,4.7,0.03,98.72,76.80903225806452,76.80903225806452,0.5
51.0,31.0,600.0,300.0,31,51,32.7,730.83,516847.63,0.64,1.65,16672.5,12219.222580645164,12219.222580645164,0.5
101.0,31.0,600.0,300.0,31,101,40.7,698.58,738558.3500000001,0.4,3.26,23824.46,18141.837741935487,18141.837741935487,0.5
151.0,31.0,600.0,300.0,31,151,45.1,667.89,818235.9999999999,0.3,4.87,26394.71,21332.620967741943,21332.620967741943,0.5
201.0,31.0,600.0,300.0,31,201,51.3,591.0,880929.4799999999,0.26,6.48,28417.08,24626.06612903226,24626.06612903226,0.5
251.0,31.0,600.0,300.0,31,251,61.0,584.86,1031338.03,0.24,8.1,33268.97,29404.7070967742,29404.7070967742,0.5
301.0,31.0,600.0,300.0,31,301,71.17,574.99,1211268.28,0.24,9.71,39073.17,34817.1670967742,34817.1670967742,0.5
351.0,31.0,600.0,300.0,31,351,79.23,578.35,1359945.5399999998,0.23,11.32,43869.21,39231.37419354839,39231.37419354839,0.5
1.0,41.0,600.0,300.0,41,1,4.7,651.11,3060.23,4.7,0.02,74.64,58.07512195121951,58.07512195121951,0.5
51.0,41.0,600.0,300.0,41,51,31.5,725.49,564247.7300000001,0.62,1.24,13762.14,10033.110243902442,10033.110243902442,0.5
101.0,41.0,600.0,300.0,41,101,38.1,691.72,850642.9599999998,0.38,2.46,20747.39,15549.416585365856,15549.416585365856,0.5
151.0,41.0,600.0,300.0,41,151,41.3,725.58,975410.65,0.27,3.68,23790.5,18469.734878048777,18469.734878048777,0.5
201.0,41.0,600.0,300.0,41,201,44.7,657.47,1075801.37,0.22,4.9,26239.06,21124.093170731707,21124.093170731707,0.5
251.0,41.0,600.0,300.0,41,251,50.5,600.8,1145571.0900000003,0.2,6.12,27940.76,24022.28902439024,24022.28902439024,0.5
301.0,41.0,600.0,300.0,41,301,58.33,585.82,1301265.82,0.19,7.34,31738.19,27919.26902439025,27919.26902439025,0.5
351.0,41.0,600.0,300.0,41,351,64.73,584.02,1437665.13,0.18,8.56,35065.0,31203.566341463407,31203.566341463407,0.5
1.0,1.0,50.0,350.0,1,1,280.2,10.92,3060.23,280.2,1.0,3060.23,4417.46,4417.46,0.5
51.0,1.0,50.0,350.0,1,51,4279.97,40.35,172700.78,83.92,51.0,172700.78,106893.46,106893.46,0.5
101.0,1.0,50.0,350.0,1,101,8341.13,41.27,344198.83,82.59,101.0,344198.83,204089.28,204089.28,0.5
151.0,1.0,50.0,350.0,1,151,12122.83,41.61,504397.52,80.28,151.0,504397.52,293745.77,293745.77,0.5
201.0,1.0,50.0,350.0,1,201,15596.27,41.76,651360.87,77.59,201.0,651360.87,376131.8,376131.8,0.5
251.0,1.0,50.0,350.0,1,251,19894.87,41.9,833635.94,79.26,251.0,833635.94,480462.94,480462.94,0.5
301.0,1.0,50.0,350.0,1,301,24479.03,41.98,1027646.24,81.33,301.0,1027646.24,591739.59,591739.59,0.5
351.0,1.0,50.0,350.0,1,351,28316.97,42.04,1190421.71,80.68,351.0,1190421.71,679309.88,679309.88,0.5
1.0,11.0,50.0,350.0,11,1,280.2,10.92,3060.23,280.2,0.09,278.2,401.5872727272727,401.5872727272727,0.5
51.0,11.0,50.0,350.0,11,51,632.5,34.35,209731.91,12.4,4.64,19066.54,13887.45,13887.45,0.5
101.0,11.0,50.0,350.0,11,101,995.73,36.03,363678.1399999999,9.86,9.18,33061.65,22104.71363636364,22104.71363636364,0.5
151.0,11.0,50.0,350.0,11,151,1358.17,35.96,515795.36,8.99,13.73,46890.49,29912.182727272728,29912.182727272728,0.5
201.0,11.0,50.0,350.0,11,201,1673.9,37.6,663047.72,8.33,18.27,60277.07,37455.40454545455,37455.40454545455,0.5
251.0,11.0,50.0,350.0,11,251,2044.17,38.15,846290.3200000001,8.14,22.82,76935.48,46928.74181818182,46928.74181818182,0.5
301.0,11.0,50.0,350.0,11,301,2463.33,38.83,1040300.61,8.18,27.36,94572.78,57054.221818181824,57054.221818181824,0.5
351.0,11.0,50.0,350.0,11,351,2807.9,39.44,1202696.9400000002,8.0,31.91,109336.09,64982.73090909091,64982.73090909091,0.5
1.0,21.0,50.0,350.0,21,1,280.2,10.92,3060.23,280.2,0.05,145.73,210.3552380952381,210.3552380952381,0.5
51.0,21.0,50.0,350.0,21,51,508.83,35.9,269951.52,9.98,2.43,12854.83,9804.113333333333,9804.113333333333,0.5
101.0,21.0,50.0,350.0,21,101,665.9,33.14,406194.42,6.59,4.81,19342.59,13854.767142857145,13854.767142857145,0.5
151.0,21.0,50.0,350.0,21,151,853.9,32.58,542586.41,5.65,7.19,25837.45,17727.346666666668,17727.346666666668,0.5
201.0,21.0,50.0,350.0,21,201,1010.23,33.91,682097.7800000001,5.03,9.57,32480.85,21385.455238095237,21385.455238095237,0.5
251.0,21.0,50.0,350.0,21,251,1215.23,35.92,863191.97,4.84,11.95,41104.38,26344.487619047617,26344.487619047617,0.5
301.0,21.0,50.0,350.0,21,301,1429.93,36.72,1058365.88,4.75,14.33,50398.38,31657.18904761905,31657.18904761905,0.5
351.0,21.0,50.0,350.0,21,351,1606.27,37.36,1218050.14,4.58,16.71,58002.39,35790.95238095239,35790.95238095239,0.5
1.0,31.0,50.0,350.0,31,1,280.2,10.92,3060.23,280.2,0.03,98.72,142.49870967741936,142.49870967741936,0.5
51.0,31.0,50.0,350.0,31,51,442.77,38.35,339650.9000000001,8.68,1.65,10956.48,8638.874838709677,8638.874838709677,0.5
101.0,31.0,50.0,350.0,31,101,544.67,35.27,455071.11,5.39,3.26,14679.71,11080.022580645162,11080.022580645162,0.5
151.0,31.0,50.0,350.0,31,151,668.13,33.77,576916.8099999999,4.42,4.87,18610.22,13444.260967741937,13444.260967741937,0.5
201.0,31.0,50.0,350.0,31,201,772.57,32.99,709503.43,3.84,6.48,22887.21,15965.742258064516,15965.742258064516,0.5
251.0,31.0,50.0,350.0,31,251,906.67,33.58,883101.3799999999,3.61,8.1,28487.14,19245.315806451614,19245.315806451614,0.5
301.0,31.0,50.0,350.0,31,301,1062.27,34.82,1078320.28,3.53,9.71,34784.53,22852.861290322584,22852.861290322584,0.5
351.0,31.0,50.0,350.0,31,351,1184.37,36.18,1239322.84,3.37,11.32,39978.16,25600.103870967745,25600.103870967745,0.5
1.0,41.0,50.0,350.0,41,1,280.2,10.92,3060.23,280.2,0.02,74.64,107.7429268292683,107.7429268292683,0.5
